class_id,teacher_id,class_creation_date,student_count,problem_sets_assigned,skill_builders_assigned
3468,44211,2019-09-16 17:03:51.103000-04:00,23,8,0
18520,205402,2020-04-04 19:56:45.959000-04:00,4,26,0
13405,154543,2020-03-26 20:23:44.330000-04:00,31,26,0
18313,203447,2020-04-03 18:48:10.698000-04:00,26,13,0
5217,70123,2019-10-23 22:32:45.075000-04:00,26,8,0
24444,298044,2020-04-20 15:27:21.662000-04:00,11,8,0
11115,133577,2020-03-20 16:00:44.328000-04:00,24,4,0
22974,173638,2020-04-15 12:39:47.212000-04:00,1,1,0
17094,194655,2020-04-02 09:41:52.663000-04:00,17,7,0
14023,132249,2020-03-28 14:39:09.944000-04:00,9,5,0
18769,160352,2020-04-05 16:52:50.971000-04:00,22,1,0
23936,297443,2020-04-18 22:13:16.599000-04:00,12,13,0
26842,359240,2020-05-05 01:26:48.898000-04:00,22,3,0
2408,10494,2019-08-29 15:07:31.265000-04:00,24,15,8
4876,65539,2019-10-17 07:57:59.890000-04:00,15,1,0
7033,13575,2020-01-21 17:45:30.126000-05:00,92,1,0
13191,153114,2020-03-26 14:20:12.299000-04:00,20,20,1
22542,267687,2020-04-14 10:42:37.070000-04:00,31,16,0
6938,95805,2020-01-16 09:52:52.500000-05:00,6,3,1
21935,28588,2020-04-13 09:55:03.139000-04:00,12,5,2
15518,157852,2020-03-30 18:19:02.395000-04:00,25,46,0
988,10418,2019-07-18 21:30:58.167000-04:00,34,27,15
27779,378008,2020-05-17 20:05:45.478000-04:00,2,14,4
11021,133129,2020-03-20 13:54:24.562000-04:00,4,2,0
4899,66079,2019-10-17 13:00:34.939000-04:00,19,25,3
12949,150418,2020-03-26 10:20:04.590000-04:00,36,1,0
10432,128402,2020-03-19 10:33:28.654000-04:00,6,1,0
5768,79081,2019-11-14 07:41:33.626000-05:00,10,6,0
2203,22348,2019-08-27 10:09:44.237000-04:00,35,1,15
25104,317121,2020-04-23 11:28:02.815000-04:00,3,2,0
10760,131221,2020-03-19 20:23:51.564000-04:00,20,1,0
17364,197614,2020-04-02 14:30:13.254000-04:00,20,1,6
6529,85778,2019-12-17 17:06:08.111000-05:00,3,1,0
15342,171075,2020-03-30 14:52:55.235000-04:00,20,55,0
20016,9989,2020-04-07 16:40:04.833000-04:00,15,22,7
23173,254086,2020-04-15 19:51:15.203000-04:00,11,1,0
12555,147390,2020-03-25 10:54:37.755000-04:00,19,1,0
22711,274471,2020-04-14 15:58:44.058000-04:00,12,10,0
22885,299501,2020-04-15 10:14:15.966000-04:00,12,1,0
25747,334051,2020-04-27 10:51:28.252000-04:00,22,7,0
9479,114082,2020-03-16 18:02:33.204000-04:00,1,2,0
1655,16090,2019-08-16 12:06:16.255000-04:00,28,2,0
10656,119139,2020-03-19 15:30:58.429000-04:00,1,3,0
17371,9563,2020-04-02 14:31:35.853000-04:00,14,1,0
22785,193662,2020-04-14 19:44:10.402000-04:00,26,37,0
21740,251556,2020-04-12 21:46:50.030000-04:00,5,2,0
7762,106775,2020-02-23 12:58:21.834000-05:00,15,2,0
15180,163311,2020-03-30 12:58:25.706000-04:00,20,7,0
22834,274839,2020-04-15 06:29:52.079000-04:00,20,17,0
26550,350092,2020-05-02 11:51:22.318000-04:00,23,28,0
20924,245710,2020-04-09 15:42:25.226000-04:00,16,83,0
20382,237774,2020-04-08 13:29:46.091000-04:00,24,15,0
19667,222437,2020-04-07 08:53:40.133000-04:00,19,1,0
5454,74659,2019-11-01 12:21:26.878000-04:00,12,3,0
19208,205707,2020-04-06 11:26:07.601000-04:00,85,2,0
13025,147043,2020-03-26 11:43:38.345000-04:00,54,3,0
7703,106078,2020-02-20 08:57:29.918000-05:00,21,2,0
3491,25412,2019-09-17 07:26:57.396000-04:00,30,72,17
19053,207317,2020-04-06 07:54:51.032000-04:00,16,44,0
6573,70451,2019-12-20 12:02:15.731000-05:00,18,3,0
15422,172738,2020-03-30 15:58:30.883000-04:00,19,58,0
24770,315097,2020-04-21 20:48:16.795000-04:00,27,21,0
25022,10536,2020-04-22 23:43:01.741000-04:00,21,2,0
18752,202257,2020-04-05 16:31:47.462000-04:00,20,31,0
11963,139948,2020-03-23 12:35:26.139000-04:00,15,44,0
8133,107793,2020-03-09 19:56:55.823000-04:00,11,4,0
10294,127365,2020-03-18 19:22:11.982000-04:00,15,5,16
1108,10391,2019-07-26 17:17:15.802000-04:00,30,2,0
19996,217564,2020-04-07 15:56:03.742000-04:00,17,9,0
10168,120516,2020-03-18 12:45:27.288000-04:00,21,5,0
14619,160350,2020-03-30 01:17:39.721000-04:00,38,7,0
21628,251168,2020-04-12 16:01:29.121000-04:00,5,1,0
27044,277561,2020-05-07 09:28:05.554000-04:00,12,1,0
14926,140866,2020-03-30 10:20:47.051000-04:00,22,12,0
5910,81105,2019-11-19 13:48:00.144000-05:00,20,27,0
5484,10344,2019-11-04 11:50:14.740000-05:00,26,2,0
12860,150256,2020-03-26 09:09:10.072000-04:00,25,16,0
21234,249029,2020-04-10 14:29:31.780000-04:00,24,4,0
3031,36549,2019-09-10 08:56:58.198000-04:00,36,2,0
15351,140621,2020-03-30 14:59:10.754000-04:00,24,25,0
15863,178533,2020-03-31 10:55:30.070000-04:00,11,2,9
13926,158182,2020-03-27 19:24:32.773000-04:00,22,4,1
17602,199137,2020-04-02 18:46:35.493000-04:00,23,12,0
25580,134698,2020-04-26 14:53:18.990000-04:00,24,0,2
14614,159811,2020-03-30 00:34:11.744000-04:00,11,1,0
5383,72550,2019-10-29 12:16:54.208000-04:00,1,2,0
20986,118099,2020-04-09 17:16:55.944000-04:00,22,2,0
18920,201634,2020-04-05 21:09:56.277000-04:00,33,2,0
13151,186267,2020-03-26 13:40:39.191000-04:00,14,30,0
5255,71055,2019-10-24 17:05:51.294000-04:00,5,1,0
25002,322509,2020-04-22 19:50:03.075000-04:00,1,1,0
10494,127218,2020-03-19 11:39:20.709000-04:00,33,54,0
12011,10530,2020-03-23 13:45:54.659000-04:00,6,2,0
24809,317977,2020-04-22 00:56:18.815000-04:00,2,1,0
16432,182483,2020-04-01 01:48:41.794000-04:00,17,20,0
17997,202189,2020-04-03 13:11:58.516000-04:00,21,14,0
7617,105101,2020-02-14 10:23:42.848000-05:00,1,2,0
25196,325827,2020-04-23 14:23:04.127000-04:00,19,7,4
25539,321168,2020-04-26 00:59:04.864000-04:00,6,2,0
15387,172168,2020-03-30 15:22:43.323000-04:00,5,12,0
10373,120261,2020-03-19 09:10:14.469000-04:00,22,11,0
16173,183044,2020-03-31 15:11:27.194000-04:00,15,0,1
19542,220348,2020-04-06 18:43:39.010000-04:00,26,22,0
18946,206598,2020-04-05 21:55:19.173000-04:00,23,2,0
18240,203704,2020-04-03 16:50:37.034000-04:00,32,10,10
13594,84194,2020-03-27 10:25:53.361000-04:00,8,36,0
20188,200684,2020-04-08 07:49:10.777000-04:00,3,4,0
17182,157111,2020-04-02 11:47:27.957000-04:00,19,6,5
17367,197454,2020-04-02 14:31:00.627000-04:00,9,7,1
15270,170307,2020-03-30 13:56:06.934000-04:00,6,1,0
5480,75038,2019-11-04 10:19:38.426000-05:00,8,1,0
9045,115604,2020-03-15 12:55:07.769000-04:00,22,24,2
12286,141737,2020-03-24 12:16:27.308000-04:00,50,18,0
13980,128649,2020-03-28 09:25:52.528000-04:00,19,15,0
24318,257602,2020-04-20 11:09:47.991000-04:00,12,5,0
8992,114829,2020-03-14 14:38:04.931000-04:00,7,3,0
16062,181854,2020-03-31 13:51:18.312000-04:00,31,55,0
5687,21292,2019-11-11 11:50:14.301000-05:00,10,3,0
4931,66493,2019-10-18 08:52:02.829000-04:00,23,17,1
12471,91351,2020-03-25 09:06:38.054000-04:00,12,5,16
12902,137593,2020-03-26 09:42:15.402000-04:00,17,15,0
10941,132244,2020-03-20 11:51:22.342000-04:00,17,23,0
21330,249499,2020-04-10 17:01:13.208000-04:00,16,1,0
24665,313741,2020-04-21 13:10:07.175000-04:00,1,1,0
12494,146562,2020-03-25 09:38:29.236000-04:00,28,3,3
1049,3639,2019-07-25 10:59:55.242000-04:00,31,17,6
23313,287621,2020-04-16 11:06:39.259000-04:00,3,1,0
12273,143829,2020-03-24 11:40:41.230000-04:00,19,1,0
27929,382102,2020-05-20 09:25:51.410000-04:00,17,1,0
15810,177302,2020-03-31 09:56:55.471000-04:00,16,3,0
20660,241944,2020-04-09 09:03:24.701000-04:00,2,7,0
21415,249770,2020-04-11 10:03:12.157000-04:00,1,9,0
18763,206190,2020-04-05 16:37:35.113000-04:00,36,14,0
11085,133442,2020-03-20 15:27:55.927000-04:00,17,28,0
10990,132917,2020-03-20 13:05:16.257000-04:00,7,1,0
11652,67011,2020-03-22 17:56:15.489000-04:00,9,1,0
2220,13270,2019-08-27 16:16:33.593000-04:00,24,23,0
7793,260720,2020-02-25 21:41:39.552000-05:00,47,4,4
1959,20834,2019-08-22 11:09:44.052000-04:00,31,4,0
2829,34225,2019-09-06 22:19:27.256000-04:00,2,1,0
7255,100025,2020-01-29 13:51:24.927000-05:00,14,8,0
1845,7297,2019-08-20 09:18:37.175000-04:00,21,28,0
17734,178876,2020-04-03 08:14:37.627000-04:00,28,15,0
14250,140187,2020-03-29 12:23:47.682000-04:00,10,44,0
10246,102865,2020-03-18 16:01:24.363000-04:00,5,1,0
19643,188163,2020-04-07 07:34:19.773000-04:00,53,18,2
25637,333024,2020-04-26 19:49:22.738000-04:00,14,1,0
1546,14958,2019-08-14 11:54:32.590000-04:00,18,34,0
15403,172236,2020-03-30 15:35:53.725000-04:00,31,16,0
1816,15526,2019-08-19 18:09:52.246000-04:00,32,16,0
9363,115249,2020-03-16 12:14:21.414000-04:00,12,9,0
27829,379065,2020-05-18 14:08:28.649000-04:00,10,3,0
27917,364008,2020-05-19 23:09:49.613000-04:00,1,1,1
2452,28360,2019-08-30 13:05:54.952000-04:00,18,16,0
26605,354416,2020-05-03 10:28:48.961000-04:00,1,7,1
7736,106340,2020-02-20 20:56:37.503000-05:00,21,5,0
17713,200041,2020-04-03 03:28:09.020000-04:00,5,1,0
5921,81262,2019-11-19 21:24:03.780000-05:00,21,1,0
14370,159772,2020-03-29 16:41:50.895000-04:00,24,20,0
7028,77930,2020-01-21 15:04:12.691000-05:00,25,20,0
26007,315536,2020-04-28 12:01:23.044000-04:00,19,2,1
3404,15670,2019-09-16 08:13:31.174000-04:00,29,4,0
3112,38499,2019-09-11 08:55:47.551000-04:00,19,8,0
13166,153061,2020-03-26 13:53:43.948000-04:00,2,1,0
25938,346440,2020-04-27 23:10:46.579000-04:00,19,15,0
4215,56474,2019-10-01 17:35:54.811000-04:00,28,20,0
4358,58760,2019-10-04 10:22:30.168000-04:00,17,1,0
9066,112460,2020-03-15 15:12:56.903000-04:00,19,24,0
21534,250421,2020-04-11 22:38:25.271000-04:00,23,33,0
10295,127365,2020-03-18 19:22:11.983000-04:00,11,5,16
14873,348029,2020-03-30 10:06:35.656000-04:00,15,18,0
10855,68099,2020-03-20 09:13:30.581000-04:00,19,7,0
20439,238822,2020-04-08 14:51:47.937000-04:00,30,8,0
26093,321085,2020-04-28 16:06:43.100000-04:00,1,1,0
7239,91056,2020-01-29 09:16:14.601000-05:00,22,3,0
27794,233664,2020-05-17 22:53:40.678000-04:00,1,1,0
13467,20169,2020-03-27 01:40:14.902000-04:00,25,26,0
20132,240068,2020-04-07 21:56:44.972000-04:00,10,10,0
7120,97401,2020-01-24 13:08:45.431000-05:00,28,2,0
20422,238590,2020-04-08 14:29:25.887000-04:00,28,20,0
2965,35843,2019-09-09 14:22:08.212000-04:00,31,72,2
1217,10753,2019-08-02 20:50:29.769000-04:00,23,7,0
20628,241444,2020-04-08 23:13:11.053000-04:00,12,1,0
13841,156943,2020-03-27 15:43:36.394000-04:00,1,1,0
5319,71640,2019-10-28 10:14:31.638000-04:00,26,12,1
12024,129917,2020-03-23 14:11:24.024000-04:00,12,41,0
4900,66079,2019-10-17 13:00:34.946000-04:00,20,25,3
2977,36189,2019-09-09 16:24:32.939000-04:00,20,6,0
10866,131867,2020-03-20 09:35:35.042000-04:00,15,1,0
10287,127199,2020-03-18 18:03:47.543000-04:00,24,6,0
17117,195013,2020-04-02 10:19:42.126000-04:00,19,14,0
3666,4350,2019-09-19 08:58:38.852000-04:00,31,38,28
15476,153282,2020-03-30 16:57:58.163000-04:00,51,16,0
18354,204666,2020-04-04 00:46:28.282000-04:00,15,0,9
2726,31647,2019-09-05 09:44:36.804000-04:00,18,1,0
12184,10410,2020-03-24 10:32:08.516000-04:00,18,5,0
10766,131224,2020-03-19 20:27:29.366000-04:00,19,1,0
4149,54988,2019-09-30 11:44:17.732000-04:00,1,2,0
3525,44634,2019-09-17 09:55:26.686000-04:00,17,5,0
18550,204579,2020-04-04 21:22:07.129000-04:00,8,41,0
5394,71463,2019-10-29 18:29:49.376000-04:00,14,2,0
2804,33295,2019-09-06 10:59:08.474000-04:00,28,2,6
16526,133472,2020-04-01 09:48:19.073000-04:00,19,3,0
16209,183395,2020-03-31 15:39:21.192000-04:00,23,1,0
20112,232843,2020-04-07 20:49:57.015000-04:00,14,1,0
10092,124219,2020-03-18 10:19:32.916000-04:00,11,4,0
22274,250864,2020-04-13 17:29:24.528000-04:00,36,19,6
15361,330016,2020-03-30 15:04:50.893000-04:00,24,11,0
12443,146095,2020-03-25 08:13:59.909000-04:00,5,1,0
1808,15329,2019-08-19 17:05:40.068000-04:00,41,11,0
19844,188816,2020-04-07 12:46:51.853000-04:00,1,0,1
14537,160122,2020-03-29 21:06:50.780000-04:00,22,10,0
23632,355345,2020-04-17 13:35:08.156000-04:00,8,50,0
13602,156069,2020-03-27 10:38:55.265000-04:00,15,31,0
27317,369070,2020-05-11 02:39:52.650000-04:00,92,1,0
23580,293374,2020-04-17 10:54:27.378000-04:00,11,34,0
18954,148031,2020-04-05 22:13:30.732000-04:00,24,1,0
10921,127157,2020-03-20 11:10:24.385000-04:00,28,2,3
14814,162874,2020-03-30 10:04:21.177000-04:00,16,9,0
9366,116415,2020-03-16 12:33:48.628000-04:00,22,21,0
22333,245546,2020-04-13 18:45:11.670000-04:00,21,9,0
18084,202829,2020-04-03 14:25:24.333000-04:00,23,1,0
14101,10143,2020-03-28 18:47:50.178000-04:00,13,2,1
2193,10527,2019-08-27 09:01:52.504000-04:00,37,27,0
21054,247279,2020-04-09 21:53:43.641000-04:00,21,0,2
7508,103371,2020-02-10 12:14:10.028000-05:00,4,2,0
8131,110648,2020-03-09 15:16:09.476000-04:00,26,10,0
24401,305361,2020-04-20 13:46:11.981000-04:00,22,16,0
21937,253114,2020-04-13 09:58:11.103000-04:00,13,1,0
12805,150169,2020-03-25 18:15:10.211000-04:00,8,1,0
1571,14800,2019-08-14 14:37:39.732000-04:00,3,0,1
25597,332771,2020-04-26 16:14:50.454000-04:00,16,11,0
13110,152716,2020-03-26 13:11:01.130000-04:00,15,21,0
15058,158183,2020-03-30 11:33:34.374000-04:00,22,9,0
9430,116628,2020-03-16 15:25:21.118000-04:00,4,1,1
12318,140266,2020-03-24 12:50:07.068000-04:00,29,1,3
5187,70020,2019-10-23 15:32:13.050000-04:00,22,1,0
13286,153719,2020-03-26 15:33:13.527000-04:00,27,49,0
21632,251181,2020-04-12 16:09:40.516000-04:00,23,25,0
14049,158860,2020-03-28 15:56:54.719000-04:00,19,11,0
23844,228419,2020-04-18 12:39:46.767000-04:00,13,13,0
28224,277464,2020-05-28 18:43:42.917000-04:00,15,2,0
14616,160245,2020-03-30 00:59:26.650000-04:00,21,4,0
14894,162756,2020-03-30 10:12:48.364000-04:00,22,54,0
22941,279899,2020-04-15 12:03:57.095000-04:00,41,12,0
21276,211138,2020-04-10 15:48:46.451000-04:00,41,6,0
24906,197795,2020-04-22 14:04:02.235000-04:00,1,1,0
14540,160124,2020-03-29 21:12:31.437000-04:00,4,20,0
3420,10089,2019-09-16 09:48:24.577000-04:00,45,6,4
21091,64216,2020-04-10 08:26:47.836000-04:00,27,0,1
17476,198383,2020-04-02 16:11:49.353000-04:00,17,4,0
26732,352527,2020-05-04 10:08:56.209000-04:00,17,1,0
17800,200624,2020-04-03 10:02:52.996000-04:00,20,12,0
11067,127673,2020-03-20 15:06:40.944000-04:00,22,5,0
8565,113179,2020-03-12 15:54:51.669000-04:00,39,15,0
9365,116415,2020-03-16 12:33:48.626000-04:00,19,9,0
2854,34295,2019-09-08 17:03:12.323000-04:00,24,1,0
9042,11188,2020-03-15 12:50:17.317000-04:00,17,12,0
11020,135997,2020-03-20 13:51:54.908000-04:00,6,2,0
4352,58577,2019-10-04 08:54:02.726000-04:00,2,1,0
14369,159761,2020-03-29 16:33:34.201000-04:00,19,1,0
25875,376766,2020-04-27 15:40:29.115000-04:00,46,2,0
14628,160378,2020-03-30 02:21:11.858000-04:00,36,46,0
9055,113805,2020-03-15 14:05:54.061000-04:00,25,10,0
2315,15165,2019-08-28 16:21:08.891000-04:00,25,13,1
8773,114110,2020-03-13 11:33:21.567000-04:00,7,9,1
9965,73506,2020-03-17 19:08:48.054000-04:00,33,20,0
7031,95328,2020-01-21 15:54:59.745000-05:00,22,7,0
17348,192926,2020-04-02 14:23:51.661000-04:00,22,10,0
14859,164687,2020-03-30 10:05:58.444000-04:00,23,22,0
3933,52390,2019-09-25 09:39:17.523000-04:00,16,38,0
13028,277552,2020-03-26 11:50:21.366000-04:00,12,5,0
14815,162823,2020-03-30 10:04:45.958000-04:00,19,49,0
7768,42676,2020-02-24 08:21:34.349000-05:00,18,1,0
20323,236867,2020-04-08 12:30:24.262000-04:00,12,14,0
20463,239068,2020-04-08 15:15:29.300000-04:00,16,4,0
13909,145560,2020-03-27 18:42:33.570000-04:00,24,19,0
5057,68097,2019-10-21 18:55:58.490000-04:00,19,1,0
29042,140589,2020-06-29 11:38:26.552000-04:00,16,1,0
25266,327091,2020-04-23 17:19:26.611000-04:00,10,1,0
3961,52444,2019-09-25 14:11:12.774000-04:00,22,8,0
18588,177163,2020-04-05 01:30:37.864000-04:00,49,2,0
9266,35520,2020-03-16 10:54:51.208000-04:00,48,17,0
15233,160105,2020-03-30 13:36:12.680000-04:00,17,13,0
16757,165689,2020-04-01 14:13:30.016000-04:00,14,31,0
1395,10473,2019-08-09 12:49:12.973000-04:00,19,8,3
6012,82368,2019-11-21 15:43:20.775000-05:00,13,6,0
3215,39971,2019-09-12 10:03:38.533000-04:00,31,23,0
12356,141197,2020-03-24 14:34:56.040000-04:00,9,6,0
28150,385089,2020-05-26 21:04:12.937000-04:00,9,1,0
5767,79081,2019-11-14 07:41:33.620000-05:00,8,4,0
19078,207669,2020-04-06 08:48:25.886000-04:00,1,1,0
11458,133545,2020-03-22 09:39:36.328000-04:00,24,1,1
21399,250021,2020-04-10 22:11:19.332000-04:00,2,6,0
7705,105926,2020-02-20 09:41:27.819000-05:00,13,19,0
14805,162907,2020-03-30 10:03:52.501000-04:00,18,2,0
2476,28547,2019-08-30 18:33:24.400000-04:00,20,2,0
8633,113288,2020-03-12 22:39:48.938000-04:00,21,2,0
20919,245666,2020-04-09 15:38:36.493000-04:00,13,3,0
22689,274363,2020-04-14 15:40:27.849000-04:00,23,5,0
25693,333502,2020-04-27 08:07:26.653000-04:00,14,15,0
20917,184127,2020-04-09 15:35:07.018000-04:00,28,14,0
14742,156213,2020-03-30 09:40:08.880000-04:00,24,5,0
14943,163992,2020-03-30 10:31:34.468000-04:00,4,2,0
12460,283259,2020-03-25 08:56:03.335000-04:00,20,49,0
8771,114110,2020-03-13 11:33:21.565000-04:00,14,8,0
14790,162820,2020-03-30 10:00:32.644000-04:00,18,30,0
1962,10069,2019-08-22 12:12:11.129000-04:00,28,3,0
2935,116884,2019-09-09 11:28:08.845000-04:00,27,23,1
13704,156824,2020-03-27 12:37:41.263000-04:00,24,4,0
6145,22381,2019-12-02 08:41:59.091000-05:00,14,2,0
9088,88450,2020-03-15 17:34:39.830000-04:00,27,7,1
4578,61804,2019-10-09 14:00:07.033000-04:00,25,6,0
26543,146558,2020-05-02 10:02:54.174000-04:00,17,2,0
24819,298927,2020-04-22 08:03:57.177000-04:00,13,4,0
23759,219927,2020-04-17 19:32:06.304000-04:00,16,17,0
4698,63228,2019-10-12 21:36:20.704000-04:00,20,19,0
22641,200269,2020-04-14 13:51:25-04:00,31,10,0
9529,118143,2020-03-16 21:13:30.126000-04:00,17,24,0
1802,17599,2019-08-19 16:28:57.486000-04:00,14,1,0
25901,331270,2020-04-27 18:23:19.166000-04:00,15,16,0
2558,64657,2019-09-02 16:39:50.702000-04:00,18,6,0
9326,116537,2020-03-16 11:42:58.939000-04:00,1,12,0
22904,273929,2020-04-15 10:39:46.432000-04:00,27,7,2
11206,134035,2020-03-20 20:19:58.408000-04:00,21,6,0
27565,373971,2020-05-13 13:15:17.451000-04:00,13,2,0
10960,132726,2020-03-20 12:23:06.526000-04:00,1,1,0
9778,116761,2020-03-17 12:22:10.635000-04:00,14,5,0
5489,17878,2019-11-04 13:55:13.574000-05:00,25,19,3
9048,115438,2020-03-15 13:16:06.890000-04:00,25,21,0
25197,326039,2020-04-23 14:23:38.731000-04:00,22,11,0
6718,91498,2020-01-07 12:25:10.235000-05:00,29,11,0
6689,78739,2020-01-06 21:32:13.475000-05:00,19,14,0
3746,15168,2019-09-20 10:07:36.030000-04:00,2,1,0
17443,198152,2020-04-02 15:37:13.571000-04:00,17,1,0
25675,333270,2020-04-27 00:41:30.201000-04:00,28,8,4
18267,203764,2020-04-03 17:12:05.406000-04:00,8,24,0
8597,88285,2020-03-12 20:08:20.083000-04:00,20,3,0
21643,203564,2020-04-12 16:39:08.861000-04:00,6,5,0
7500,103343,2020-02-10 11:49:31.777000-05:00,21,2,0
26049,342307,2020-04-28 14:25:27.849000-04:00,21,5,0
24036,298058,2020-04-19 16:46:22.182000-04:00,28,22,7
6673,90757,2020-01-06 11:56:50.186000-05:00,16,27,15
3443,43307,2019-09-16 11:43:32.071000-04:00,25,19,0
26468,203947,2020-05-01 11:35:17.534000-04:00,20,20,0
7149,97901,2020-01-27 11:02:46.962000-05:00,9,2,0
21132,182069,2020-04-10 11:09:03.338000-04:00,7,2,0
22121,259084,2020-04-13 13:35:44.903000-04:00,21,5,0
25748,334051,2020-04-27 10:51:28.253000-04:00,12,9,0
15153,167917,2020-03-30 12:34:44.919000-04:00,8,5,0
1478,10515,2019-08-12 17:45:02.034000-04:00,32,12,0
20131,251650,2020-04-07 21:56:22.019000-04:00,6,6,0
2723,28675,2019-09-05 09:27:51.100000-04:00,19,3,0
5550,74718,2019-11-05 19:34:56.645000-05:00,26,9,0
11807,124890,2020-03-23 08:02:01.471000-04:00,1,1,0
4304,57634,2019-10-03 10:22:03.719000-04:00,26,10,0
6598,90022,2019-12-31 10:41:39.787000-05:00,1,1,0
15194,168624,2020-03-30 13:03:29.907000-04:00,10,1,0
6507,88876,2019-12-16 15:36:44.509000-05:00,18,1,0
15062,166082,2020-03-30 11:36:40.128000-04:00,15,23,0
25976,132411,2020-04-28 10:24:18.750000-04:00,26,4,0
25054,345086,2020-04-23 09:39:36.357000-04:00,6,5,0
21563,250914,2020-04-12 09:31:51.936000-04:00,17,9,2
16640,189605,2020-04-01 12:13:04.193000-04:00,26,9,1
17429,198045,2020-04-02 15:22:58.498000-04:00,13,26,0
8649,116408,2020-03-13 05:51:29.629000-04:00,12,7,4
2392,26748,2019-08-29 11:14:41.364000-04:00,19,3,0
2463,10138,2019-08-30 16:17:40.121000-04:00,19,6,0
28103,377057,2020-05-26 07:57:53.644000-04:00,3,1,0
21862,251919,2020-04-13 05:49:11.861000-04:00,20,15,0
22767,276106,2020-04-14 18:56:48.037000-04:00,13,1,0
18223,201352,2020-04-03 16:32:32.095000-04:00,20,4,0
4708,63247,2019-10-13 18:55:15.568000-04:00,29,12,0
2523,16566,2019-09-01 21:26:13.348000-04:00,10,1,0
9698,120525,2020-03-17 11:02:21.102000-04:00,14,9,0
22747,275141,2020-04-14 16:45:09.423000-04:00,8,4,0
8888,114740,2020-03-13 14:23:09.034000-04:00,12,2,0
18788,192695,2020-04-05 17:16:14.127000-04:00,24,20,0
23567,293049,2020-04-17 09:52:27.469000-04:00,23,6,0
12310,146666,2020-03-24 12:39:07.879000-04:00,15,56,0
10565,129816,2020-03-19 13:36:05.930000-04:00,23,53,0
25879,338305,2020-04-27 15:53:00.935000-04:00,6,1,0
17294,197141,2020-04-02 13:39:28.506000-04:00,30,4,5
3770,42666,2019-09-21 16:02:05.047000-04:00,20,2,0
15035,165278,2020-03-30 11:29:23.592000-04:00,13,1,0
21576,86472,2020-04-12 11:02:55.979000-04:00,9,10,0
14545,160140,2020-03-29 21:19:17.796000-04:00,22,9,0
6394,87715,2019-12-11 14:16:33.004000-05:00,7,1,0
1501,13957,2019-08-13 11:48:11.632000-04:00,23,6,0
17613,199237,2020-04-02 19:16:20.402000-04:00,22,42,0
6245,84900,2019-12-05 09:48:43.923000-05:00,23,2,0
3206,8609,2019-09-12 09:11:43.867000-04:00,14,21,0
25484,34295,2020-04-25 00:11:19.321000-04:00,33,49,0
2071,10495,2019-08-23 15:41:14.240000-04:00,33,30,3
17688,199893,2020-04-02 23:26:51.188000-04:00,13,20,0
8703,113792,2020-03-13 10:02:00.539000-04:00,8,1,0
11456,113197,2020-03-22 09:24:07.367000-04:00,19,4,0
6537,89561,2019-12-18 11:46:00.013000-05:00,23,6,0
2176,13586,2019-08-27 07:01:05.874000-04:00,26,54,0
13970,158410,2020-03-27 22:34:59.959000-04:00,1,1,0
20529,239813,2020-04-08 17:04:00.550000-04:00,12,6,0
25225,296864,2020-04-23 15:24:29.723000-04:00,20,30,0
12117,140931,2020-03-24 08:32:37.923000-04:00,24,39,0
20273,235513,2020-04-08 11:08:01.062000-04:00,33,23,2
18173,202665,2020-04-03 15:49:01.775000-04:00,21,6,0
